ATF	1.0
30	41    
"Type=GenePix Export 3"
"DateTime=2021/12/10 16:43:28"
"Settings=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-10\Raw Data\Slide12_Bmarray_Subclasses_F532.gps"
"GalFile=D:\Biblioth鋂ues\Documents\Back-up NEB PhD\C drive\Brugia malayi\Glycan array\GAL files\GAL file Brugia_Onchocerca array Jan 2018.gal"
"PixelSize=10"
"Wavelengths=532"
"ImageFiles=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-10\Raw Data\Slide12_US23502317_1003449802_S01_H_Flipped.tif 1"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (635/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=2630, 1420"
"Creator=GenePix Pro 7.2.22"
"Scanner=G2505B"
"FocusPosition=0"
"Temperature=0"
"LinesAveraged=1"
"Comment="
"PMTGain=0"
"ScanPower=100"
"LaserPower=0"
"Filters="
"ScanRegion=0,0,2160,7100"
"ScanArea=1"
"Supplier="
"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F532 Median"	"F532 Median - B532"	"F532 Mean - B532"	"Index"	"F532 Mean"	"F532 SD"	"B532 Median"	"B532 Mean"	"B532"	"B532 SD"	"% > B532+1SD"	"% > B532+2SD"	"F532 CV"	"B532 CV"	"F532 % Sat."	"Ratio of Medians (635/532)"	"Ratio of Means (635/532)"	"Median of Ratios (635/532)"	"Mean of Ratios (635/532)"	"Ratios SD (635/532)"	"Rgn Ratio (635/532)"	"F532 Total Intensity"	"SNR 532"	"Rgn R2 (635/532)"	"F Pixels"	"B Pixels"	"Circularity"	"Flags"	"Normalize"	"Autoflag"	"Sum of Medians (635/532)"	"Sum of Means (635/532)"	"Log Ratio (635/532)"
27	1	15	"Ng 15-14/15 1 然"	"39"	12230	59270	60	5035	4986	4917	4339	4966	2602	49	53	49	30	100	100	52	56	0	0.000	0.000	0.000	0.000	0.000	0.000	158926	163.767	0.000	32	176	100	0	0	0	4986	4917	Error
27	2	15	"Ng 15-14/15 1 然"	"39"	12470	59270	60	7030	6985	6426	4340	6471	2755	45	45	45	13	100	100	42	28	0	0.000	0.000	0.000	0.000	0.000	0.000	207079	494.308	0.000	32	176	100	0	0	0	6985	6426	Error
27	3	15	"Ng 15-14/15 1 然"	"39"	12720	59260	60	6792	6751	6482	4341	6523	2596	41	44	41	12	100	100	39	27	0	0.000	0.000	0.000	0.000	0.000	0.000	208747	539.917	0.000	32	176	100	0	0	0	6751	6482	Error
27	4	15	"Ng 17-7 3 然"	"43"	12980	59250	50	7554	7516	6947	4342	6985	1082	38	47	38	68	100	100	15	144	0	0.000	0.000	0.000	0.000	0.000	0.000	83822	102.029	0.000	12	104	100	0	0	0	7516	6947	Error
27	5	15	"Ng 17-7 3 然"	"43"	13220	59250	50	6790	6749	6681	4343	6722	1479	41	45	41	21	100	100	22	46	0	0.000	0.000	0.000	0.000	0.000	0.000	80659	317.952	0.000	12	104	100	0	0	0	6749	6681	Error
27	6	15	"Ng 17-7 3 然"	"43"	13460	59250	50	7202	7160	6957	4344	6999	917	42	45	42	16	100	100	13	35	0	0.000	0.000	0.000	0.000	0.000	0.000	83986	434.625	0.000	12	104	100	0	0	0	7160	6957	Error
27	7	15	"Ng 17-9 3 然"	"47"	13710	59260	60	7391	7343	7752	4345	7800	4789	48	50	48	15	100	100	61	30	0	0.000	0.000	0.000	0.000	0.000	0.000	249595	516.667	0.000	32	176	100	0	0	0	7343	7752	Error
27	8	15	"Ng 17-9 3 然"	"47"	13960	59260	60	7504	7452	7482	4346	7534	4231	52	54	52	16	100	100	56	29	0	0.000	0.000	0.000	0.000	0.000	0.000	241102	467.500	0.000	32	176	100	0	0	0	7452	7482	Error
27	9	15	"Ng 17-9 3 然"	"47"	14200	59260	60	6977	6920	7363	4347	7420	4487	57	59	57	17	100	100	60	28	0	0.000	0.000	0.000	0.000	0.000	0.000	237437	433.000	0.000	32	176	100	0	0	0	6920	7363	Error
27	1	16	"Ng 14-8 1 然"	"27"	12240	59500	60	240	189	181	4348	232	65	51	53	51	17	100	100	28	32	0	0.000	0.000	0.000	0.000	0.000	0.000	7419	10.529	0.000	32	176	100	0	0	0	189	181	Error
27	2	16	"Ng 14-8 1 然"	"27"	12470	59490	50	295	259	262	4349	298	45	36	39	36	11	100	100	15	28	0	0.000	0.000	0.000	0.000	0.000	0.000	3581	23.545	0.000	12	104	100	0	0	0	259	262	Error
27	3	16	"Ng 14-8 1 然"	"27"	12730	59490	60	226	174	166	4350	218	83	52	51	52	16	97	94	38	31	0	0.000	0.000	0.000	0.000	0.000	0.000	6978	10.438	0.000	32	176	100	0	0	0	174	166	Error
27	4	16	"Ng 14-9 1 然"	"31"	12980	59480	60	284	234	230	4351	280	89	50	51	50	16	100	100	31	31	0	0.000	0.000	0.000	0.000	0.000	0.000	8973	14.313	0.000	32	176	100	0	0	0	234	230	Error
27	5	16	"Ng 14-9 1 然"	"31"	13230	59480	60	241	193	193	4352	241	74	48	48	48	14	100	100	30	29	0	0.000	0.000	0.000	0.000	0.000	0.000	7718	13.786	0.000	32	176	100	0	0	0	193	193	Error
27	6	16	"Ng 14-9 1 然"	"31"	13470	59490	60	299	250	229	4353	278	77	49	50	49	14	100	100	27	28	0	0.000	0.000	0.000	0.000	0.000	0.000	8909	16.286	0.000	32	176	100	0	0	0	250	229	Error
27	7	16	"Ng 14-12 1 然"	"35"	13720	59470	60	14563	14512	13432	4354	13483	8092	51	54	51	20	100	100	60	37	0	0.000	0.000	0.000	0.000	0.000	0.000	431441	671.450	0.000	32	176	100	0	0	0	14512	13432	Error
27	8	16	"Ng 14-12 1 然"	"35"	13960	59470	60	15944	15893	14810	4355	14861	8265	51	131	51	862	94	94	55	658	0	0.000	0.000	0.000	0.000	0.000	0.000	475546	17.088	0.000	32	176	100	0	0	0	15893	14810	Error
27	9	16	"Ng 14-12 1 然"	"35"	14200	59470	60	17199	17146	14707	4356	14760	8379	53	55	53	15	100	100	56	27	0	0.000	0.000	0.000	0.000	0.000	0.000	472316	980.333	0.000	32	176	100	0	0	0	17146	14707	Error
27	1	17	"Ng 11-10 3 然"	"15"	12240	59740	60	279	219	240	4357	300	152	60	62	60	18	100	100	50	29	0	0.000	0.000	0.000	0.000	0.000	0.000	9610	13.222	0.000	32	176	100	0	0	0	219	240	Error
27	2	17	"Ng 11-10 3 然"	"15"	12480	59740	60	240	188	176	4358	228	61	52	54	52	16	100	100	26	29	0	0.000	0.000	0.000	0.000	0.000	0.000	7306	10.875	0.000	32	176	100	0	0	0	188	176	Error
27	3	17	"Ng 11-10 3 然"	"15"	12730	59740	60	238	184	167	4359	221	51	54	55	54	17	100	100	23	30	0	0.000	0.000	0.000	0.000	0.000	0.000	7084	9.765	0.000	32	176	100	0	0	0	184	167	Error
27	4	17	"Ng 11-11 1 然"	"19"	13000	59720	60	225	174	166	4360	217	74	51	56	51	42	91	81	34	75	0	0.000	0.000	0.000	0.000	0.000	0.000	6940	3.833	0.000	32	176	100	0	0	0	174	166	Error
27	5	17	"Ng 11-11 1 然"	"19"	13240	59770	60	241	193	173	4361	221	76	48	50	48	15	97	91	34	30	0	0.000	0.000	0.000	0.000	0.000	0.000	7076	11.400	0.000	32	176	100	0	0	0	193	173	Error
27	6	17	"Ng 11-11 1 然"	"19"	13470	59710	60	203	155	148	4362	196	60	48	50	48	15	100	97	30	30	0	0.000	0.000	0.000	0.000	0.000	0.000	6266	9.733	0.000	32	176	100	0	0	0	155	148	Error
27	7	17	"Ng 13-14"	"23"	13720	59750	60	820	772	810	4363	858	282	48	51	48	15	100	100	32	29	0	0.000	0.000	0.000	0.000	0.000	0.000	27464	53.800	0.000	32	176	100	0	0	0	772	810	Error
27	8	17	"Ng 13-14"	"23"	13970	59750	60	604	556	599	4364	647	227	48	52	48	18	100	100	35	34	0	0.000	0.000	0.000	0.000	0.000	0.000	20691	33.056	0.000	32	176	100	0	0	0	556	599	Error
27	9	17	"Ng 13-14"	"23"	14200	59740	70	450	389	464	4365	525	277	61	63	61	19	94	94	52	30	0	0.000	0.000	0.000	0.000	0.000	0.000	16803	24.316	0.000	32	236	100	0	0	0	389	464	Error
27	1	18	"Ng 9-9 10然"	"3"	12230	60010	50	390	331	336	4366	395	58	59	62	59	15	100	100	14	24	0	0.000	0.000	0.000	0.000	0.000	0.000	4741	22.200	0.000	12	104	100	0	0	0	331	336	Error
27	2	18	"Ng 9-9 10然"	"3"	12480	60010	50	377	321	331	4367	387	61	56	65	56	34	100	100	15	52	0	0.000	0.000	0.000	0.000	0.000	0.000	4644	9.471	0.000	12	104	100	0	0	0	321	331	Error
27	3	18	"Ng 9-9 10然"	"3"	12730	60010	50	335	280	327	4368	382	91	55	56	55	15	100	100	23	26	0	0.000	0.000	0.000	0.000	0.000	0.000	4582	21.733	0.000	12	104	100	0	0	0	280	327	Error
27	4	18	"Ng 10-10 1 然"	"7"	12980	60000	60	214	155	145	4369	204	52	59	65	59	41	97	88	25	63	0	0.000	0.000	0.000	0.000	0.000	0.000	6538	3.390	0.000	32	176	100	0	0	0	155	145	Error
27	5	18	"Ng 10-10 1 然"	"7"	13230	60000	60	230	175	149	4370	204	78	55	58	55	21	94	91	38	36	0	0.000	0.000	0.000	0.000	0.000	0.000	6533	6.952	0.000	32	176	100	0	0	0	175	149	Error
27	6	18	"Ng 10-10 1 然"	"7"	13480	59990	60	222	164	138	4371	196	73	58	61	58	21	94	84	37	34	0	0.000	0.000	0.000	0.000	0.000	0.000	6282	6.429	0.000	32	176	100	0	0	0	164	138	Error
27	7	18	"Ng 10-13 30 然"	"11"	13710	59980	70	253	192	188	4372	249	102	61	62	61	18	97	97	40	29	0	0.000	0.000	0.000	0.000	0.000	0.000	7964	10.389	0.000	32	236	100	0	0	0	192	188	Error
27	8	18	"Ng 10-13 30 然"	"11"	13960	59980	60	233	176	182	4373	239	93	57	59	57	18	100	97	38	30	0	0.000	0.000	0.000	0.000	0.000	0.000	7648	10.000	0.000	32	176	100	0	0	0	176	182	Error
27	9	18	"Ng 10-13 30 然"	"11"	14200	59980	60	223	159	162	4374	226	89	64	65	64	18	100	94	39	27	0	0.000	0.000	0.000	0.000	0.000	0.000	7245	8.944	0.000	32	176	100	0	0	0	159	162	Error
28	1	1	""	""	16670	55830	100	125	-1	4	4375	130	36	126	134	126	40	9	4	27	29	0	0.000	0.000	0.000	0.000	0.000	0.000	10396	-0.100	0.000	80	560	100	-75	0	0	-1	4	Error
28	2	1	""	""	16910	55830	100	127	4	8	4376	131	32	123	129	123	37	13	3	24	28	0	0.000	0.000	0.000	0.000	0.000	0.000	10462	0.054	0.000	80	560	100	-75	0	0	4	8	Error
28	3	1	""	""	17160	55830	100	125	-1	4	4377	130	37	126	132	126	31	13	3	28	23	0	0.000	0.000	0.000	0.000	0.000	0.000	10410	-0.065	0.000	80	560	100	-75	0	0	-1	4	Error
28	4	1	""	""	17400	55830	100	127	-4	1	4378	132	28	131	141	131	57	5	0	21	40	0	0.000	0.000	0.000	0.000	0.000	0.000	10541	-0.158	0.000	80	560	100	-75	0	0	-4	1	Error
28	5	1	""	""	17650	55830	100	129	-1	3	4379	133	27	130	137	130	44	5	1	20	32	0	0.000	0.000	0.000	0.000	0.000	0.000	10672	-0.091	0.000	80	560	100	-75	0	0	-1	3	Error
28	6	1	""	""	17890	55830	100	123	-7	-5	4380	125	32	130	135	130	37	4	4	25	27	0	0.000	0.000	0.000	0.000	0.000	0.000	10034	-0.270	0.000	80	560	100	-75	0	0	-7	-5	Error
28	7	1	""	""	18140	55830	100	137	9	23	4381	151	76	128	138	128	64	6	5	50	46	0	0.000	0.000	0.000	0.000	0.000	0.000	12048	0.203	0.000	80	560	100	-75	0	0	9	23	Error
28	8	1	""	""	18380	55830	100	130	1	9	4382	138	50	129	139	129	56	9	4	36	40	0	0.000	0.000	0.000	0.000	0.000	0.000	11023	-0.018	0.000	80	560	100	-75	0	0	1	9	Error
28	9	1	""	""	18630	55830	100	123	-2	9	4383	134	43	125	131	125	40	10	6	32	30	0	0.000	0.000	0.000	0.000	0.000	0.000	10748	0.075	0.000	80	560	100	-75	0	0	-2	9	Error
28	1	2	""	""	16670	56080	100	133	9	13	4384	137	27	124	131	124	38	13	5	19	29	0	0.000	0.000	0.000	0.000	0.000	0.000	10935	0.158	0.000	80	560	100	-75	0	0	9	13	Error
28	2	2	""	""	16910	56080	100	126	5	18	4385	139	50	121	130	121	44	13	8	35	33	0	0.000	0.000	0.000	0.000	0.000	0.000	11136	0.205	0.000	80	560	100	-75	0	0	5	18	Error
28	3	2	""	""	17160	56080	100	124	-1	2	4386	127	24	125	135	125	47	1	1	18	34	0	0.000	0.000	0.000	0.000	0.000	0.000	10161	-0.170	0.000	80	560	100	-75	0	0	-1	2	Error
28	4	2	""	""	17400	56080	100	123	-4	-2	4387	125	23	127	165	127	374	0	0	18	226	0	0.000	0.000	0.000	0.000	0.000	0.000	10013	-0.107	0.000	80	560	100	-75	0	0	-4	-2	Error
28	5	2	""	""	17650	56080	100	126	-1	1	4388	128	27	127	133	127	38	9	1	21	28	0	0.000	0.000	0.000	0.000	0.000	0.000	10264	-0.132	0.000	80	560	100	-75	0	0	-1	1	Error
28	6	2	""	""	17890	56080	100	124	-4	2	4389	130	32	128	134	128	34	10	5	24	25	0	0.000	0.000	0.000	0.000	0.000	0.000	10436	-0.118	0.000	80	560	100	-75	0	0	-4	2	Error
28	7	2	""	""	18140	56080	100	125	0	13	4390	138	63	125	130	125	33	9	4	45	25	0	0.000	0.000	0.000	0.000	0.000	0.000	11048	0.242	0.000	80	560	100	-75	0	0	0	13	Error
28	8	2	""	""	18380	56080	100	124	0	6	4391	130	38	124	130	124	38	8	1	29	29	0	0.000	0.000	0.000	0.000	0.000	0.000	10362	0.000	0.000	80	560	100	-75	0	0	0	6	Error
28	9	2	""	""	18630	56070	100	126	2	8	4392	132	40	124	129	124	36	11	3	30	27	0	0.000	0.000	0.000	0.000	0.000	0.000	10540	0.083	0.000	80	560	100	-75	0	0	2	8	Error
28	1	3	""	""	16670	56320	100	115	-5	0	4393	120	27	120	129	120	42	8	3	22	32	0	0.000	0.000	0.000	0.000	0.000	0.000	9634	-0.214	0.000	80	560	100	-75	0	0	-5	0	Error
28	2	3	""	""	16910	56320	100	119	-2	7	4394	128	36	121	131	121	49	9	4	28	37	0	0.000	0.000	0.000	0.000	0.000	0.000	10263	-0.061	0.000	80	560	100	-75	0	0	-2	7	Error
28	3	3	""	""	17160	56320	100	126	4	12	4395	134	38	122	131	122	44	9	5	28	33	0	0.000	0.000	0.000	0.000	0.000	0.000	10748	0.068	0.000	80	560	100	-75	0	0	4	12	Error
28	4	3	""	""	17400	56320	100	122	-3	228	4396	353	1331	125	133	125	37	15	10	377	27	0	0.000	0.000	0.000	0.000	0.000	0.000	28250	5.946	0.000	80	560	100	-75	0	0	-3	228	Error
28	5	3	""	""	17650	56320	100	127	-3	5	4397	135	39	130	139	130	56	10	3	28	40	0	0.000	0.000	0.000	0.000	0.000	0.000	10810	-0.071	0.000	80	560	100	-75	0	0	-3	5	Error
28	6	3	""	""	17890	56320	100	126	1	14	4398	139	54	125	130	125	50	15	8	38	38	0	0.000	0.000	0.000	0.000	0.000	0.000	11098	0.180	0.000	80	560	100	-75	0	0	1	14	Error
28	7	3	""	""	18140	56320	100	122	-7	-5	4399	124	20	129	148	129	198	0	0	16	133	0	0.000	0.000	0.000	0.000	0.000	0.000	9958	-0.121	0.000	80	560	100	-75	0	0	-7	-5	Error
28	8	3	""	""	18380	56320	100	127	1	13	4400	139	71	126	133	126	47	11	3	51	35	0	0.000	0.000	0.000	0.000	0.000	0.000	11126	0.128	0.000	80	560	100	-75	0	0	1	13	Error
28	9	3	""	""	18630	56320	100	122	-2	3	4401	127	31	124	129	124	35	9	5	24	27	0	0.000	0.000	0.000	0.000	0.000	0.000	10167	-0.057	0.000	80	560	100	-75	0	0	-2	3	Error
28	1	4	""	""	16670	56570	100	125	6	17	4402	136	66	119	127	119	39	10	6	48	30	0	0.000	0.000	0.000	0.000	0.000	0.000	10886	0.231	0.000	80	516	100	-75	0	0	6	17	Error
28	2	4	""	""	16910	56570	100	121	1	5	4403	125	27	120	126	120	32	14	1	21	25	0	0.000	0.000	0.000	0.000	0.000	0.000	10031	-0.031	0.000	80	553	100	-75	0	0	1	5	Error
28	3	4	""	""	17160	56570	100	123	3	10	4404	130	31	120	125	120	39	16	3	23	31	0	0.000	0.000	0.000	0.000	0.000	0.000	10377	0.128	0.000	80	521	100	-75	0	0	3	10	Error
28	4	4	""	""	17400	56570	100	120	-5	-4	4405	121	19	125	131	125	44	3	0	15	33	0	0.000	0.000	0.000	0.000	0.000	0.000	9695	-0.227	0.000	80	560	100	-75	0	0	-5	-4	Error
28	5	4	""	""	17650	56570	100	126	0	8	4406	134	34	126	132	126	42	8	4	25	31	0	0.000	0.000	0.000	0.000	0.000	0.000	10690	0.048	0.000	80	560	100	-75	0	0	0	8	Error
28	6	4	""	""	17890	56570	100	128	3	8	4407	133	39	125	130	125	40	6	5	29	30	0	0.000	0.000	0.000	0.000	0.000	0.000	10627	0.075	0.000	80	560	100	-75	0	0	3	8	Error
28	7	4	""	""	18140	56570	100	132	2	8	4408	138	39	130	138	130	39	9	3	28	28	0	0.000	0.000	0.000	0.000	0.000	0.000	11012	0.000	0.000	80	560	100	-75	0	0	2	8	Error
28	8	4	""	""	18380	56570	100	130	0	11	4409	141	53	130	136	130	34	8	6	37	25	0	0.000	0.000	0.000	0.000	0.000	0.000	11279	0.147	0.000	80	560	100	-75	0	0	0	11	Error
28	9	4	""	""	18630	56570	100	128	0	6	4410	134	31	128	132	128	27	20	8	23	20	0	0.000	0.000	0.000	0.000	0.000	0.000	10697	0.074	0.000	80	560	100	-75	0	0	0	6	Error
28	1	5	"Blank 11"	"160"	16610	56730	100	113	-6	-6	4411	113	20	119	141	119	227	0	0	17	160	0	0.000	0.000	0.000	0.000	0.000	0.000	9043	-0.123	0.000	80	516	100	-50	0	0	-6	-6	Error
28	2	5	"Blank 11"	"160"	16870	56740	40	138	14	33	4412	157	74	124	129	124	32	33	8	47	24	0	0.000	0.000	0.000	0.000	0.000	0.000	1883	0.875	0.000	12	68	100	-50	0	0	14	33	Error
28	3	5	"Blank 11"	"160"	17120	56740	100	118	-4	0	4413	122	22	122	130	122	55	3	0	18	42	0	0.000	0.000	0.000	0.000	0.000	0.000	9799	-0.145	0.000	80	521	100	-50	0	0	-4	0	Error
28	4	5	""	""	17400	56810	100	120	-4	4	4414	128	40	124	132	124	49	10	3	31	37	0	0.000	0.000	0.000	0.000	0.000	0.000	10279	-0.082	0.000	80	560	100	-75	0	0	-4	4	Error
28	5	5	""	""	17650	56810	100	139	11	11	4415	139	30	128	135	128	41	13	4	21	30	0	0.000	0.000	0.000	0.000	0.000	0.000	11143	0.098	0.000	80	560	100	-75	0	0	11	11	Error
28	6	5	""	""	17890	56810	100	120	-9	-4	4416	125	28	129	137	129	41	6	3	22	29	0	0.000	0.000	0.000	0.000	0.000	0.000	10030	-0.293	0.000	80	553	100	-75	0	0	-9	-4	Error
28	7	5	""	""	18140	56810	100	128	-3	0	4417	131	25	131	136	131	31	8	3	19	22	0	0.000	0.000	0.000	0.000	0.000	0.000	10490	-0.161	0.000	80	560	100	-75	0	0	-3	0	Error
28	8	5	""	""	18380	56810	100	131	-1	7	4418	139	30	132	136	132	27	15	10	21	19	0	0.000	0.000	0.000	0.000	0.000	0.000	11126	0.111	0.000	80	560	100	-75	0	0	-1	7	Error
28	9	5	""	""	18630	56810	100	127	-6	4	4419	137	39	133	139	133	37	10	6	28	26	0	0.000	0.000	0.000	0.000	0.000	0.000	10974	-0.054	0.000	80	558	100	-75	0	0	-6	4	Error
28	1	6	"Lg fr. 29 0.3然"	"112"	16540	57020	60	149	27	43	4420	165	70	122	133	122	57	31	9	42	42	0	0.000	0.000	0.000	0.000	0.000	0.000	5293	0.561	0.000	32	176	100	-50	0	0	27	43	Error
28	2	6	"Lg fr. 29 0.3然"	"112"	16780	57000	100	119	-2	3	4421	124	25	121	129	121	42	9	1	20	32	0	0.000	0.000	0.000	0.000	0.000	0.000	9911	-0.119	0.000	80	560	100	-50	0	0	-2	3	Error
28	3	6	"Lg fr. 29 0.3然"	"112"	17020	56990	50	111	-5	50	4422	166	114	116	121	116	31	33	17	68	25	0	0.000	0.000	0.000	0.000	0.000	0.000	1997	1.452	0.000	12	104	100	-50	0	0	-5	50	Error
28	4	6	"Lg fr. 33 0.4然"	"128"	17330	57050	40	218	105	232	4423	345	307	113	123	113	55	58	50	88	44	0	0.000	0.000	0.000	0.000	0.000	0.000	4139	4.036	0.000	12	68	100	-50	0	0	105	232	Error
28	5	6	"Lg fr. 33 0.4然"	"128"	17590	56990	50	147	17	33	4424	163	53	130	138	130	43	33	17	32	31	0	0.000	0.000	0.000	0.000	0.000	0.000	1955	0.581	0.000	12	104	100	-50	0	0	17	33	Error
28	6	6	"Lg fr. 33 0.4然"	"128"	17810	57000	100	126	0	2	4425	128	32	126	134	126	45	8	3	25	33	0	0.000	0.000	0.000	0.000	0.000	0.000	10267	-0.133	0.000	80	553	100	-50	0	0	0	2	Error
28	7	6	"Blank 7"	"144"	18040	57010	40	183	57	130	4426	256	208	126	135	126	45	50	33	81	33	0	0.000	0.000	0.000	0.000	0.000	0.000	3072	2.689	0.000	12	68	100	-50	0	0	57	130	Error
28	8	6	"Blank 7"	"144"	18260	56960	40	133	3	27	4427	157	55	130	134	130	31	42	33	35	23	0	0.000	0.000	0.000	0.000	0.000	0.000	1888	0.742	0.000	12	68	100	-50	0	0	3	27	Error
28	9	6	"Blank 7"	"144"	18550	57010	100	132	-5	1	4428	138	31	137	140	137	32	9	5	22	22	0	0.000	0.000	0.000	0.000	0.000	0.000	11036	-0.062	0.000	80	558	100	-50	0	0	-5	1	Error
28	1	7	"Lg fr. 15 0.2然"	"127"	16560	57240	100	116	-5	0	4429	121	28	121	127	121	38	5	3	23	29	0	0.000	0.000	0.000	0.000	0.000	0.000	9688	-0.158	0.000	80	560	100	-50	0	0	-5	0	Error
28	2	7	"Lg fr. 15 0.2然"	"127"	16810	57240	100	113	-10	-5	4430	118	21	123	130	123	37	5	0	17	28	0	0.000	0.000	0.000	0.000	0.000	0.000	9414	-0.324	0.000	80	560	100	-50	0	0	-10	-5	Error
28	3	7	"Lg fr. 15 0.2然"	"127"	17050	57230	40	142	30	32	4431	144	29	112	118	112	34	42	8	20	28	0	0.000	0.000	0.000	0.000	0.000	0.000	1731	0.765	0.000	12	68	100	-50	0	0	30	32	Error
28	4	7	"Lg fr. 20 0.5然"	"143"	17300	57240	100	106	-11	-6	4432	111	25	117	122	117	33	6	1	22	27	0	0.000	0.000	0.000	0.000	0.000	0.000	8863	-0.333	0.000	80	560	100	-50	0	0	-11	-6	Error
28	5	7	"Lg fr. 20 0.5然"	"143"	17550	57260	40	134	11	13	4433	136	20	123	126	123	25	25	0	14	19	0	0.000	0.000	0.000	0.000	0.000	0.000	1628	0.400	0.000	12	68	100	-50	0	0	11	13	Error
28	6	7	"Lg fr. 20 0.5然"	"143"	17810	57240	100	119	1	11	4434	129	92	118	127	118	43	6	1	71	33	0	0.000	0.000	0.000	0.000	0.000	0.000	10342	0.047	0.000	80	560	100	-50	0	0	1	11	Error
28	7	7	"Lg fr. 25"	"159"	18060	57240	100	125	1	11	4435	135	53	124	128	124	30	11	6	39	23	0	0.000	0.000	0.000	0.000	0.000	0.000	10764	0.233	0.000	80	560	100	-50	0	0	1	11	Error
28	8	7	"Lg fr. 25"	"159"	18340	57250	70	140	16	33	4436	157	63	124	133	124	37	25	16	40	27	0	0.000	0.000	0.000	0.000	0.000	0.000	5039	0.649	0.000	32	236	100	-50	0	0	16	33	Error
28	9	7	"Lg fr. 25"	"159"	18590	57250	100	130	-1	5	4437	136	28	131	140	131	48	8	1	20	34	0	0.000	0.000	0.000	0.000	0.000	0.000	10843	-0.083	0.000	80	560	100	-50	0	0	-1	5	Error
28	1	8	"Ng fr.32 0.9然"	"142"	16590	57510	100	119	0	0	4438	119	22	119	129	119	56	1	1	18	43	0	0.000	0.000	0.000	0.000	0.000	0.000	9557	-0.179	0.000	80	560	100	-50	0	0	0	0	Error
28	2	8	"Ng fr.32 0.9然"	"142"	16840	57510	100	121	3	2	4439	120	20	118	131	118	70	0	0	16	53	0	0.000	0.000	0.000	0.000	0.000	0.000	9610	-0.157	0.000	80	560	100	-50	0	0	3	2	Error
28	3	8	"Ng fr.32 0.9然"	"142"	17090	57560	40	141	20	20	4440	141	38	121	125	121	48	25	0	26	38	0	0.000	0.000	0.000	0.000	0.000	0.000	1693	0.333	0.000	12	68	100	-50	0	0	20	20	Error
28	4	8	"Ng fr.36 2.4然"	"158"	17340	57480	60	113	-4	7	4441	124	45	117	137	117	101	6	0	36	73	0	0.000	0.000	0.000	0.000	0.000	0.000	3967	-0.129	0.000	32	176	100	-50	0	0	-4	7	Error
28	5	8	"Ng fr.36 2.4然"	"158"	17580	57510	100	116	1	7	4442	122	35	115	126	115	52	6	4	28	41	0	0.000	0.000	0.000	0.000	0.000	0.000	9731	-0.077	0.000	80	560	100	-50	0	0	1	7	Error
28	6	8	"Ng fr.36 2.4然"	"158"	17830	57510	100	117	-2	3	4443	122	25	119	126	119	41	8	1	20	32	0	0.000	0.000	0.000	0.000	0.000	0.000	9725	-0.098	0.000	80	560	100	-50	0	0	-2	3	Error
28	7	8	"Ng fr.40 0.5然"	"111"	18090	57500	70	131	8	23	4444	146	49	123	127	123	28	25	16	33	22	0	0.000	0.000	0.000	0.000	0.000	0.000	4678	0.679	0.000	32	236	100	-50	0	0	8	23	Error
28	8	8	"Ng fr.40 0.5然"	"111"	18330	57510	100	115	-7	-4	4445	118	21	122	127	122	30	5	1	17	23	0	0.000	0.000	0.000	0.000	0.000	0.000	9413	-0.300	0.000	80	560	100	-50	0	0	-7	-4	Error
28	9	8	"Ng fr.40 0.5然"	"111"	18580	57510	100	123	-2	11	4446	136	61	125	131	125	32	10	5	44	24	0	0.000	0.000	0.000	0.000	0.000	0.000	10842	0.156	0.000	80	560	100	-50	0	0	-2	11	Error
28	1	9	"Ng fr.20 0.7然"	"157"	16630	57810	70	134	16	103	4447	221	309	118	122	118	31	31	22	139	25	0	0.000	0.000	0.000	0.000	0.000	0.000	7082	3.194	0.000	32	236	100	-50	0	0	16	103	Error
28	2	9	"Ng fr.20 0.7然"	"157"	16890	57810	100	107	-2	4	4448	113	25	109	127	109	178	0	0	22	140	0	0.000	0.000	0.000	0.000	0.000	0.000	9047	-0.079	0.000	80	548	100	-50	0	0	-2	4	Error
28	3	9	"Ng fr.20 0.7然"	"157"	17150	57810	70	159	50	79	4449	188	110	109	114	109	30	59	34	58	26	0	0.000	0.000	0.000	0.000	0.000	0.000	6012	2.467	0.000	32	236	100	-50	0	0	50	79	Error
28	4	9	"Ng fr.24 0.4然"	"110"	17380	57830	50	138	30	85	4450	193	144	108	109	108	22	50	50	74	20	0	0.000	0.000	0.000	0.000	0.000	0.000	2321	3.818	0.000	12	104	100	-50	0	0	30	85	Error
28	5	9	"Ng fr.24 0.4然"	"110"	17620	57810	100	111	0	7	4451	118	32	111	115	111	29	15	6	27	25	0	0.000	0.000	0.000	0.000	0.000	0.000	9435	0.103	0.000	80	538	100	-50	0	0	0	7	Error
